rango,parola,lemma,inglese,pos,spagnolo,lemma_es,pos_es,match_type,score
2953,parto,parto,I&#39;m giving birth,ADV,estoy dando a luz,estar,AUX,wordnet,0.19999999999999996
2975,retro,retro,back,NOUN,atrás,atrás,ADV,levenshtein,0.19999999999999996
3030,torto,torto,wrong,NOUN,equivocado,equivocado,ADJ,levenshtein,0.19999999999999996
3092,colui,colui,he,PRON,él,él,PRON,levenshtein,0.19999999999999996
3113,andrebbe,andre,should go,PROPN,debería ir,deber,AUX,wordnet,0.19999999999999996
3179,starò,starare,I will stay,NOUN,me quedaré,yo,PRON,levenshtein,0.19999999999999996
3247,largo,largo,wide,NOUN,ancho,ancho,ADJ,levenshtein,0.19999999999999996
3317,comincio,comincio,I&#39;m starting,VERB,estoy empezando,estar,AUX,levenshtein,0.19999999999999996
3338,mo,mo,now,VERB,ahora,ahora,ADV,levenshtein,0.19999999999999996
3508,gentiluomo,gentiluomo,gentleman,NOUN,hidalgo,hidalgo,NOUN,levenshtein,0.19999999999999996
4049,bara,bara,coffin,NOUN,ataúd,ataúd,NOUN,levenshtein,0.19999999999999996
4200,noia,noia,boredom,NOUN,aburrimiento,aburrimiento,NOUN,wordnet,0.19999999999999996
4272,dea,deare,goddess,VERB,diosa,diosa,NOUN,levenshtein,0.19999999999999996
4505,proiettile,proiettile,bullet,NOUN,bala,bala,NOUN,wordnet,0.19999999999999996
4564,sepolto,seppellire,buried,VERB,enterrado,enterrado,ADJ,wordnet,0.19999999999999996
4565,sbrigatevi,sbrigatevi,hurry up,VERB,apresúrate,apresúrate,PROPN,levenshtein,0.19999999999999996
4594,biancheria,biancheria,linen,NOUN,lino,lino,NOUN,levenshtein,0.19999999999999996
4663,gita,gita,trip,NOUN,viaje,viaje,PROPN,levenshtein,0.19999999999999996
4693,sentirai,sentirai,you will hear,VERB,escucharás,escucharás,VERB,levenshtein,0.19999999999999996
4820,tenda,tenda,tent,NOUN,carpa,carpa,NOUN,levenshtein,0.19999999999999996
4916,rischioso,rischioso,risky,ADJ,arriesgado,arriesgado,ADJ,levenshtein,0.19999999999999996
4921,prendetelo,prendetelo,take it,VERB,tómalo,tómalo,VERB,levenshtein,0.19999999999999996
4939,fango,fango,mud,VERB,lodo,lodo,NOUN,levenshtein,0.19999999999999996
364,neanche,neanche,not even,ADV,ni siquiera,ni,CCONJ,levenshtein,0.18181818181818177
851,oltre,oltre,beyond,ADV,más allá de,más,ADV,levenshtein,0.18181818181818177
940,dimenticato,dimenticare,forgotten,VERB,olvidado,olvidado,ADJ,wordnet,0.18181818181818177
1045,accidenti,accidento,damn!,NOUN,¡maldición!,¡,PUNCT,levenshtein,0.18181818181818177
1621,eppure,eppure,nevertheless,ADV,sin embargo,sin,ADP,levenshtein,0.18181818181818177
1653,dappertutto,dappertutto,everywhere,ADV,en todos lados,en,ADP,wordnet,0.18181818181818177
1726,vorresti,vorresti,you would like,NOUN,te gustaría,tú,PRON,levenshtein,0.18181818181818177
2640,troverai,trovere,you will find,VERB,encontrarás,encontrarás,VERB,levenshtein,0.18181818181818177
2811,starai,starai,you will stay,VERB,te quedarás,tú,PRON,levenshtein,0.18181818181818177
3062,incantesimo,incantesimo,spell,ADJ,deletrear,deletrear,VERB,wordnet,0.18181818181818177
3984,addirittura,addirittura,really,ADV,en realidad,en,ADP,wordnet,0.18181818181818177
4179,altrettanto,altrettanto,likewise,ADV,asimismo,asimismo,ADV,levenshtein,0.18181818181818177
30,ci,ci,There,PRON,allá,allá,ADV,wordnet,0.16666666666666663
71,anche,anche,Also,ADV,también,también,ADV,wordnet,0.16666666666666663
75,niente,niente,Nothing,PRON,nada,nada,PRON,levenshtein,0.16666666666666663
87,allora,allora,At that time,ADV,en ese tiempo,en,ADP,wordnet,0.16666666666666663
105,su,su,on,ADP,en,en,ADP,wordnet,0.16666666666666663
134,adesso,adesso,Now,ADV,ahora,ahora,ADV,levenshtein,0.16666666666666663
362,vostro,vostro,your,DET,su,su,DET,levenshtein,0.16666666666666663
433,invece,invece,Instead,ADV,en cambio,en,ADP,wordnet,0.16666666666666663
544,fossi,fossare,ditches,VERB,zanjas,zanja,NOUN,levenshtein,0.16666666666666663
578,magari,magari,Perhaps,ADV,tal vez,tal,NOUN,wordnet,0.16666666666666663
606,sopra,sopra,above,ADV,arriba,arriba,ADV,levenshtein,0.16666666666666663
679,ormai,ormai,at this point,ADV,en este punto,en,ADP,wordnet,0.16666666666666663
697,arrivo,arrivo,I arrive,NOUN,llego,llego,VERB,levenshtein,0.16666666666666663
709,fammi,fammi,do for me,VERB,hazlo por mí,hacer él,VERB,levenshtein,0.16666666666666663
823,brutto,brutto,bad,ADJ,malo,malo,ADJ,levenshtein,0.16666666666666663
934,laggiù,laggiù,over there,ADV,allí,allí,ADV,levenshtein,0.16666666666666663
1061,oppure,oppure,or,CCONJ,o,o,CCONJ,levenshtein,0.16666666666666663
1123,gamba,gamba,leg,NOUN,pierna,pierna,NOUN,levenshtein,0.16666666666666663
1185,scarpe,scarpa,shoes,NOUN,zapatos,zapato,NOUN,wordnet,0.16666666666666663
1212,lascio,lascio,I leave,VERB,me voy,yo,PRON,wordnet,0.16666666666666663
1748,albero,albero,tree,NOUN,árbol,árbol,NOUN,levenshtein,0.16666666666666663
1757,estate,estate,summer,NOUN,verano,verano,NOUN,levenshtein,0.16666666666666663
1830,sonno,sonno,sleep,NOUN,dormir,dormir,VERB,levenshtein,0.16666666666666663
1839,sbaglio,sbaglio,I err,VERB,me equivoqué,yo,PRON,levenshtein,0.16666666666666663
2066,stampa,stampa,press,NOUN,prensa,prensa,NOUN,levenshtein,0.16666666666666663
2132,giuria,giuria,jury,NOUN,jurado,jurado,NOUN,levenshtein,0.16666666666666663
2279,dono,dono,gift,NOUN,regalo,regalo,NOUN,levenshtein,0.16666666666666663
2374,fottuto,fottere,fucked up,VERB,jodido,jodido,ADJ,levenshtein,0.16666666666666663
2409,tavola,tavola,table,NOUN,mesa,mesa,NOUN,levenshtein,0.16666666666666663
2563,fiero,fiero,proud,ADJ,orgulloso,orgulloso,ADJ,wordnet,0.16666666666666663
2595,uguali,uguale,the same,ADJ,lo mismo,él,PRON,wordnet,0.16666666666666663
2727,fatemi,fatemi,let me,VERB,déjame,déjame,VERB,levenshtein,0.16666666666666663
2789,poiché,poiché,so long as,SCONJ,con tal que,con,ADP,wordnet,0.16666666666666663
2901,appunto,appunto,precisely,ADV,precisamente,precisamente,ADV,levenshtein,0.16666666666666663
3186,nastro,nastro,tape,NOUN,cinta,cinta,NOUN,levenshtein,0.16666666666666663
3291,mando,mandere,I send,ADJ,envío,envío,NOUN,levenshtein,0.16666666666666663
3292,legno,legno,wood,NOUN,madera,madera,NOUN,levenshtein,0.16666666666666663
3341,legato,legare,bound,VERB,atado,atado,ADJ,wordnet,0.16666666666666663
3363,apprezzo,apprezzare,I appreciate,VERB,lo agradezco,él,PRON,levenshtein,0.16666666666666663
3575,pecore,pecora,sheep,NOUN,oveja,oveja,NOUN,levenshtein,0.16666666666666663
3590,deluso,deludere,disappointed,VERB,decepcionado,decepcionado,ADJ,levenshtein,0.16666666666666663
3726,vedova,vedovo,widow,NOUN,viuda,viuda,NOUN,levenshtein,0.16666666666666663
3738,olio,olio,oil,NOUN,aceite,aceite,NOUN,levenshtein,0.16666666666666663
3807,calci,calco,kicks,NOUN,patadas,patada,NOUN,wordnet,0.16666666666666663
3816,pentru,Pentru,for,PROPN,para,para,ADP,levenshtein,0.16666666666666663
3829,botte,botta,barrel,NOUN,barril,barril,NOUN,levenshtein,0.16666666666666663
4215,bionda,biondo,blonde,ADJ,rubio,rubio,ADJ,levenshtein,0.16666666666666663
4253,stivali,stivale,boots,NOUN,botas,bota,NOUN,levenshtein,0.16666666666666663
4365,facevamo,facevamo,we were doing,VERB,estábamos haciendo,estár,AUX,levenshtein,0.16666666666666663
4567,queiia,queiia,that,ADJ,eso,ese,PRON,levenshtein,0.16666666666666663
4731,presso,presso,at,ADV,en,en,ADP,levenshtein,0.16666666666666663
4742,lnvece,lnvece,Instead,ADJ,en cambio,en,ADP,wordnet,0.16666666666666663
4790,megiio,Megiio,better,PROPN,mejor,mejor,ADJ,levenshtein,0.16666666666666663
2431,campione,campione,sample,NOUN,muestra,mostrar,VERB,wordnet,0.1578947368421053
222,donna,donna,woman,NOUN,mujer,mujer,NOUN,wordnet,0.15384615384615385
984,mica,mica,not at all,ADV,de nada,de,ADP,wordnet,0.15384615384615385
1794,intendi,intendare,you mean,VERB,te refieres a,tú,PRON,levenshtein,0.15384615384615385
2421,assicuro,assicurare,I assure you,VERB,te lo aseguro,tú,PRON,levenshtein,0.15384615384615385
3729,spiego,spiego,I explain,VERB,te lo explico,tú,PRON,levenshtein,0.15384615384615385
3985,addestramento,addestramento,training,NOUN,capacitación,capacitación,NOUN,levenshtein,0.15384615384615385
4421,sceneggiatura,sceneggiatura,screenplay,NOUN,guión,guión,NOUN,levenshtein,0.15384615384615385
108,forse,forse,Perhaps,ADV,tal vez,tal,NOUN,levenshtein,0.1428571428571429
127,signore,signore,Gentleman,NOUN,hidalgo,hidalgo,NOUN,levenshtein,0.1428571428571429
142,davvero,davvero,Really,ADV,en realidad,en,ADP,wordnet,0.1428571428571429
157,nessuno,nessuno,Nobody,PRON,nadie,nadie,PRON,levenshtein,0.1428571428571429
176,troppo,troppo,too,ADV,también,también,ADV,levenshtein,0.1428571428571429
426,nemmeno,nemmeno,neither,ADV,ni,ni,CCONJ,levenshtein,0.1428571428571429
531,mangiare,mangiare,eat,VERB,comer,comer,VERB,levenshtein,0.1428571428571429
824,vattene,vattene,go away,VERB,irse,ir él,VERB,levenshtein,0.1428571428571429
951,ritardo,ritardo,delay,NOUN,demora,demorar,VERB,levenshtein,0.1428571428571429
959,addosso,addosso,on me,ADV,sobre mí,sobre,ADP,wordnet,0.1428571428571429
1000,giuro,giurare,I swear,VERB,lo juro,él,PRON,levenshtein,0.1428571428571429
1027,chiuso,chiudere,closed,VERB,cerrado,cerrado,ADJ,levenshtein,0.1428571428571429
1081,insomma,insomma,In short,ADV,en breve,en,ADP,wordnet,0.1428571428571429
1256,adoro,adorare,I love it,VERB,me encanta,yo,PRON,wordnet,0.1428571428571429
1335,fede,fede,wedding ring,NOUN,anillo de boda,anillo,NOUN,levenshtein,0.1428571428571429
1427,ovunque,ovunque,everywhere,ADV,en todos lados,en,ADP,wordnet,0.1428571428571429
1456,persino,persino,even,ADV,incluso,incluso,ADV,levenshtein,0.1428571428571429
1881,tedeschi,tedesco,Germans,ADJ,alemanes,alemán,NOUN,wordnet,0.1428571428571429
1967,perfino,perfino,even,ADV,incluso,incluso,ADV,levenshtein,0.1428571428571429
2130,lascerò,Lascerò,I will leave,VERB,me iré,yo,PRON,levenshtein,0.1428571428571429
2193,dannato,dannare,damned,VERB,maldito,maldito,ADJ,levenshtein,0.1428571428571429
2367,uccello,uccello,bird,NOUN,pájaro,pájaro,ADJ,levenshtein,0.1428571428571429
2417,dirtelo,dirtelo,tell you,VERB,te lo diré,tú,PRON,wordnet,0.1428571428571429
2441,vorrai,vorere,you will want,VERB,querrás,querrar,VERB,levenshtein,0.1428571428571429
2523,foresta,foresta,forest,NOUN,bosque,bosque,PROPN,levenshtein,0.1428571428571429
2903,togliti,toglire,take off,VERB,despegar,despegar,VERB,wordnet,0.1428571428571429
2933,sbirro,sbirro,cop,NOUN,policía,policía,NOUN,levenshtein,0.1428571428571429
3177,stufo,stufore,fed up,PROPN,harto,harto,ADJ,levenshtein,0.1428571428571429
3316,diglielo,digliee,tell him,ADJ,díselo,díselo,VERB,levenshtein,0.1428571428571429
3423,cazzate,cazzata,bullshit,VERB,mierda,mierda,NOUN,levenshtein,0.1428571428571429
3437,giungla,giungla,jungle,NOUN,selva,selva,NOUN,levenshtein,0.1428571428571429
3440,fanculo,fanculo,Fuck yourself,NOUN,que te jodan,que,SCONJ,wordnet,0.1428571428571429
3451,sposi,sposo,newlyweds,VERB,recién casados,recién,ADV,levenshtein,0.1428571428571429
3533,esca,ere,bait,NOUN,carnada,carnada,NOUN,levenshtein,0.1428571428571429
3539,argento,argento,silver,NOUN,plata,plata,NOUN,levenshtein,0.1428571428571429
3596,benzina,benzina,gas,NOUN,gas,gas,NOUN,wordnet,0.1428571428571429
3621,verme,verme,worm,NOUN,gusano,gusano,ADJ,wordnet,0.1428571428571429
3651,vescovo,vescovo,bishop,NOUN,obispo,obispo,NOUN,levenshtein,0.1428571428571429
3785,bambola,bambola,doll,NOUN,muñeca,muñeca,NOUN,levenshtein,0.1428571428571429
3921,cantina,cantina,cellar,NOUN,bodega,bodega,NOUN,levenshtein,0.1428571428571429
4463,siccome,siccome,since,SCONJ,desde,desde,ADP,levenshtein,0.1428571428571429
4657,leggera,leggero,light,ADJ,luz,luz,NOUN,levenshtein,0.1428571428571429
4713,degno,degno,worthy,ADJ,valioso,valioso,ADJ,levenshtein,0.1428571428571429
4722,vermi,verma,worms,NOUN,gusanos,gusano,NOUN,wordnet,0.1428571428571429
4723,tende,tendere,curtains,VERB,cortinas,cortina,NOUN,wordnet,0.1428571428571429
4785,partiti,partito,parties,VERB,fiestas,fiesta,NOUN,wordnet,0.1428571428571429
1403,anzi,anzi,On the contrary,ADV,de lo contrario,de,ADP,levenshtein,0.1333333333333333
3566,von,Von,from,PROPN,de,de,ADP,wordnet,0.1333333333333333
3868,affinché,affinché,so that,SCONJ,de modo que,de,ADP,wordnet,0.1333333333333333
124,poi,poi,Then,ADV,entonces,entonces,ADV,levenshtein,0.125
220,successo,successo,success,NOUN,éxito,éxito,NOUN,levenshtein,0.125
584,domanda,domandare,request,VERB,pedido,pedido,ADJ,levenshtein,0.125
789,glielo,gli,give it to him,DET,dáselo a él,da él él,VERB,wordnet,0.125
1048,questione,questione,question,NOUN,pregunta,preguntar,VERB,levenshtein,0.125
1078,manca,mancare,lacks,VERB,le falta,él,PRON,levenshtein,0.125
1575,cappello,cappello,hat,NOUN,sombrero,sombrero,NOUN,levenshtein,0.125
1577,suona,suonare,he plays,VERB,él juega,él,PRON,levenshtein,0.125
1742,palazzo,palazzo,building,NOUN,edificio,edificio,NOUN,levenshtein,0.125
1833,angolo,angolo,corner,NOUN,esquina,esquina,NOUN,wordnet,0.125
2004,alba,alba,sunrise,NOUN,amanecer,amanecer,VERB,levenshtein,0.125
2309,tuttavia,tuttavia,However,ADV,sin embargo,sin,ADP,wordnet,0.125
2426,piaccia,piacciare,like,VERB,como,como,SCONJ,levenshtein,0.125
2454,tolto,togliere,removed,VERB,remoto,remoto,PROPN,wordnet,0.125
2679,buffo,buffo,funny,ADJ,divertido,divertido,ADJ,wordnet,0.125
2805,coloro,coloro,those,PRON,aquellos,aquel,PRON,levenshtein,0.125
2834,previsto,prevedere,expected,VERB,esperado,esperado,ADJ,levenshtein,0.125
3448,bagagli,bagaglio,luggage,NOUN,equipaje,equipaje,NOUN,wordnet,0.125
3522,sentirti,sentirre,hear you,ADJ,te escucho,tú,PRON,wordnet,0.125
3523,sebbene,sebbene,while,SCONJ,mientras,mientras,SCONJ,levenshtein,0.125
3837,taci,tace,shut up,VERB,callarse la boca,callar él,VERB,levenshtein,0.125
4079,spinto,spingere,pushed,VERB,empujado,empujado,ADJ,levenshtein,0.125
4156,piangi,piangire,you cry,VERB,lloras,llora,NOUN,wordnet,0.125
4438,gioielli,gioiello,jewels,NOUN,joyas,joya,NOUN,levenshtein,0.125
4688,tramonto,tramonto,sunset,NOUN,atardecer,atardecer,NOUN,wordnet,0.125
4950,biscotti,biscotto,cookies,NOUN,galletas,galleta,NOUN,levenshtein,0.125
675,arrivederci,arrivedere,Until we meet again,VERB,hasta que nos volvamos a encontrar,hasta,ADP,levenshtein,0.11764705882352944
240,dispiace,dispiacere,sorry,NOUN,lo siento,él,PRON,levenshtein,0.11111111111111116
304,morto,morire,died,VERB,fallecido,fallecido,ADJ,levenshtein,0.11111111111111116
358,sera,sera,evening,NOUN,noche,noche,NOUN,wordnet,0.11111111111111116
455,chiesto,chiedere,asked,VERB,preguntó,preguntar,VERB,wordnet,0.11111111111111116
605,spiace,spiacere,sorry,NOUN,lo siento,él,PRON,levenshtein,0.11111111111111116
799,zitto,ziggere,shut up,NOUN,callarse la boca,callar él,VERB,wordnet,0.11111111111111116
1148,serata,serata,evening,NOUN,noche,noche,NOUN,wordnet,0.11111111111111116
1242,passaggio,passaggio,ride,NOUN,conducir,conducir,VERB,levenshtein,0.11111111111111116
1333,villaggio,villaggio,village,NOUN,aldea,aldea,NOUN,levenshtein,0.11111111111111116
1527,stronzate,stronzata,bullshit,VERB,mierda,mierda,NOUN,levenshtein,0.11111111111111116
1542,riguarda,riguardare,regard,VERB,respecto,respecto,NOUN,levenshtein,0.11111111111111116
1573,purtroppo,purtroppo,Unfortunately,ADV,desafortunadamente,desafortunadamente,ADV,levenshtein,0.11111111111111116
2000,richiesta,richiesta,request,NOUN,pedido,pedido,ADJ,levenshtein,0.11111111111111116
2324,faresti,farerre,you would do,VERB,lo harías,él,PRON,levenshtein,0.11111111111111116
2381,simpatico,simpatico,friendly,ADJ,amigable,amigable,ADJ,levenshtein,0.11111111111111116
2427,ginocchio,ginocchio,knee,NOUN,rodilla,rodilla,NOUN,levenshtein,0.11111111111111116
2643,perdonami,perdoname,Excuse me,ADJ,disculpe,disculpe,VERB,levenshtein,0.11111111111111116
2911,fidanzata,fidanzato,fiancée,VERB,novia,novia,NOUN,levenshtein,0.11111111111111116
3235,bloccato,bloccare,blocked,VERB,obstruido,obstruido,ADJ,levenshtein,0.11111111111111116
3245,licenziato,licenziare,fired,VERB,despedido,despedido,ADJ,levenshtein,0.11111111111111116
3285,autista,autista,driver,NOUN,conductor,conductor,NOUN,levenshtein,0.11111111111111116
3513,buttato,buttare,thrown away,VERB,desechado,desechado,ADJ,levenshtein,0.11111111111111116
3586,formaggio,formaggio,cheese,NOUN,queso,queso,NOUN,levenshtein,0.11111111111111116
4087,quota,quota,share,NOUN,compartir,compartir,VERB,levenshtein,0.11111111111111116
4123,lasciatelo,lasciatee,leave it,PROPN,déjalo,déjalir,VERB,levenshtein,0.11111111111111116
4299,chiederò,chiederò,I will ask,VERB,preguntaré,preguntar,VERB,wordnet,0.11111111111111116
4568,prendila,prendilare,take it,NOUN,tómalo,tómalo,VERB,levenshtein,0.11111111111111116
4660,imbarazzo,imbarazzo,embarrassment,NOUN,vergüenza,vergüenza,NOUN,levenshtein,0.11111111111111116
4854,vietato,vietare,prohibited,VERB,prohibido,prohibido,ADJ,levenshtein,0.11111111111111116
274,basta,bastare,Enough,VERB,suficiente,suficiente,ADJ,wordnet,0.09999999999999998
368,abbastanza,abbastanza,Enough,ADV,suficiente,suficiente,ADJ,levenshtein,0.09999999999999998
750,sbagliato,sbagliare,wrong,VERB,equivocado,equivocado,ADJ,levenshtein,0.09999999999999998
1231,pomeriggio,pomeriggio,afternoon,NOUN,tarde,tarde,ADV,levenshtein,0.09999999999999998
1246,segno,segno,sign,NOUN,firmar,firmar,VERB,wordnet,0.09999999999999998
1310,scommetto,scommere,I bet,VERB,te apuesto,tú,PRON,levenshtein,0.09999999999999998
1466,vaffanculo,vaffanculo,fuck you,NOUN,que te jodan,que,SCONJ,wordnet,0.09999999999999998
1759,arrabbiato,arrabbiare,angry,VERB,enojado,enojado,ADJ,wordnet,0.09999999999999998
1871,aiia,Aiia,oh dear,PROPN,oh querido,oh,INTJ,levenshtein,0.09999999999999998
1921,incinta,incinto,pregnant,PROPN,embarazada,embarazado,ADJ,wordnet,0.09999999999999998
2304,eccomi,eccomi,Here I am,AUX,aquí estoy,aquí,ADV,levenshtein,0.09999999999999998
2484,eccoti,eccore,here you are,PROPN,aquí tiene,aquí,ADV,levenshtein,0.09999999999999998
3010,facevi,facevi,you did,VERB,lo hiciste,él,PRON,levenshtein,0.09999999999999998
3381,andatevene,andatevene,go away,ADJ,irse,ir él,VERB,levenshtein,0.09999999999999998
4107,riuscirò,riuscirò,I will succeed,VERB,lo lograré,él,PRON,levenshtein,0.09999999999999998
4641,stufa,stufa,heater,NOUN,calentador,calentador,NOUN,levenshtein,0.09999999999999998
4919,quartier,quartier,neighborhood,NOUN,vecindario,vecindario,NOUN,levenshtein,0.09999999999999998
2539,gliene,gliene,give it to him,AUX,dáselo a él,da él él,VERB,levenshtein,0.09090909090909094
2894,meraviglia,meraviglia,wonder,NOUN,preguntarse,preguntar él,VERB,levenshtein,0.09090909090909094
3551,parenti,parente,family members,NOUN,miembros de la familia,miembro,NOUN,levenshtein,0.09090909090909094
282,quindi,quindi,Therefore,ADV,por lo tanto,por,ADP,levenshtein,0.08333333333333337
1585,ognuno,ognuno,each one,PRON,cada persona,cada,DET,levenshtein,0.08333333333333337
1677,sindaco,sindaco,mayor,NOUN,alcalde,alcalde,NOUN,wordnet,0.08333333333333337
2091,eccoci,eccoci,here we are,AUX,aquí estamos,aquí,ADV,levenshtein,0.08333333333333337
4969,protagonista,protagonista,hero,NOUN,héroe,héroe,NOUN,levenshtein,0.08333333333333337
4482,foste,foste,you were,AUX,eras,era,NOUN,wordnet,0.07692307692307687
974,cioè,cioè,Meaning what,CCONJ,¿qué significa?,¿,PUNCT,levenshtein,0.06666666666666665
1725,zitta,zitto,shut up,ADJ,callarse la boca,callar él,VERB,levenshtein,0.0625
2391,impazzito,impazzire,gone mad,VERB,se ha vuelto loco,él,PRON,levenshtein,0.05882352941176472
4,è,essere,And,AUX,y,y,CCONJ,levenshtein,0.0
8,un,uno,a,PRON,a,a,ADP,levenshtein,0.0
16,ma,ma,but,CCONJ,pero,pero,CCONJ,levenshtein,0.0
25,cosa,cosa,What,PRON,qué,qué,DET,levenshtein,0.0
42,più,più,more,ADV,más,más,ADV,levenshtein,0.0
64,mai,mai,never,ADV,nunca,nunca,ADV,levenshtein,0.0
65,chi,chi,Who,PRON,oms,om,PRON,levenshtein,0.0
77,lui,lui,him,PRON,a él,a,ADP,levenshtein,0.0
86,prima,prima,Before,ADV,antes,antes,ADV,levenshtein,0.0
95,noi,noi,us,PRON,a,a,ADP,levenshtein,0.0
133,già,già,Already,ADV,ya,ya,ADV,levenshtein,0.0
149,via,via,away,ADV,lejos,lejos,ADV,levenshtein,0.0
167,ecco,ecco,Here you are,ADV,aquí tiene,aquí,ADV,levenshtein,0.0
218,avanti,avanti,after you,ADV,después de,después,ADV,levenshtein,0.0
243,oggi,oggi,Today,ADV,hoy,hoy,ADV,levenshtein,0.0
259,moglie,moglie,wife,NOUN,esposa,esposa,NOUN,levenshtein,0.0
292,insieme,insieme,Together,ADV,juntos,junto,ADJ,levenshtein,0.0
297,ciò,ciò,that is,PRON,eso es,ese,PRON,levenshtein,0.0
307,letto,leggere,Bed,VERB,cama,cama,NOUN,levenshtein,0.0
316,fino,fino,until,ADV,hasta,hasta,ADP,levenshtein,0.0
323,cazzo,cazzo,fuck,NOUN,mierda,mierda,NOUN,levenshtein,0.0
400,strada,strada,street,NOUN,calle,calle,NOUN,levenshtein,0.0
416,giù,giù,below,ADV,abajo,abajo,ADV,levenshtein,0.0
475,verso,verso,towards,ADP,hacia,hacia,ADP,levenshtein,0.0
524,finché,finché,until,SCONJ,hasta,hasta,ADP,levenshtein,0.0
1072,volevi,volevi,you wanted,VERB,querías,querías,NOUN,levenshtein,0.0
1088,eccolo,eccolo,there he is,ADV,ahí está,ahí,ADV,levenshtein,0.0
1089,dott,Dott,Dr.,NOUN,dr.,dr,PROPN,levenshtein,0.0
1101,piû,piû,more,VERB,más,más,ADV,levenshtein,0.0
1157,proposito,proposire,about,PROPN,acerca de,acerca,ADV,levenshtein,0.0
